CUSTOMER_ID,NATIONALITY,OCCUPATION,INCOME_BRACKET,CUSTOMER_RISK_RATING,PEP_FLAG,SANCTION_HIT,ADVERSE_MEDIA_FLAG,KYC_COMPLETENESS_PCT,DAYS_SINCE_KYC,ONBOARDING_CHANNEL,IS_ACTIVE
CUST0002208,SG,SALARIED,50k-100k,7,0,0,0,76.9,83,BRANCH,1
CUST0002209,AE,SALARIED,,2,0,0,0,100.0,69,BRANCH,1
CUST0002210,GB,BUSINESS_OWNER,250k+,8,0,0,0,62.5,274,BRANCH,1
CUST0002211,IN,,50k-100k,5,0,0,0,89.5,4,WEB,1
CUST0002212,IN,SALARIED,0-50k,6,0,0,0,73.6,64,WEB,1
CUST0002213,IN,SALARIED,50k-100k,1,0,0,0,100.0,108,BRANCH,1
CUST0002214,AE,,,9,1,0,0,59.7,165,BRANCH,1
CUST0002215,SG,STUDENT,,5,0,0,0,85.9,30,MOBILE,1
CUST0002216,IN,RETIRED,250k+,2,0,0,0,92.3,102,BRANCH,1
CUST0002217,AE,BUSINESS_OWNER,250k+,6,0,0,0,67.0,150,THIRD_PARTY,1
CUST0002218,IN,SALARIED,0-50k,2,0,0,0,80.7,128,BRANCH,1
CUST0002219,IN,SELF_EMPLOYED,0-50k,7,0,0,0,66.1,153,BRANCH,1
CUST0002220,SG,SALARIED,50k-100k,1,0,0,0,100.0,195,MOBILE,1
CUST0002221,IN,BUSINESS_OWNER,100k-250k,5,0,0,1,64.5,85,MOBILE,1
CUST0002222,SG,BUSINESS_OWNER,0-50k,3,0,0,0,90.7,11,MOBILE,1
CUST0002223,CN,SHELL_CO,0-50k,1,0,0,0,98.0,10,THIRD_PARTY,1
CUST0002224,CN,SALARIED,,2,0,0,0,78.5,352,MOBILE,1
CUST0002225,IN,SALARIED,250k+,1,0,0,0,89.6,203,MOBILE,1
CUST0002226,US,SELF_EMPLOYED,0-50k,3,0,0,0,81.6,260,MOBILE,1
CUST0002227,GB,BUSINESS_OWNER,0-50k,2,0,0,0,92.4,475,MOBILE,1
CUST0002228,GB,RETIRED,250k+,4,0,0,0,95.7,249,MOBILE,1
CUST0002229,GB,SALARIED,50k-100k,2,0,0,0,100.0,212,MOBILE,1
CUST0002230,IN,SALARIED,100k-250k,2,0,0,0,89.1,191,MOBILE,1
CUST0002231,IN,SELF_EMPLOYED,50k-100k,5,0,0,0,73.4,53,MOBILE,1
CUST0002232,AE,SALARIED,100k-250k,1,0,0,0,83.5,567,WEB,1
CUST0002233,GB,STUDENT,50k-100k,7,0,0,0,69.0,140,MOBILE,1
CUST0002234,IN,SELF_EMPLOYED,250k+,7,0,0,0,64.8,45,WEB,1
CUST0002235,IN,RETIRED,0-50k,4,0,0,0,83.7,42,BRANCH,1
CUST0002236,SG,SELF_EMPLOYED,50k-100k,4,0,0,0,84.0,303,THIRD_PARTY,1
CUST0002237,IN,BUSINESS_OWNER,50k-100k,7,1,0,0,68.2,51,BRANCH,1
CUST0002238,IN,SALARIED,50k-100k,1,0,0,0,92.4,7,MOBILE,1
CUST0002239,IN,RETIRED,0-50k,1,0,0,0,90.4,100,WEB,1
CUST0002240,IN,SALARIED,50k-100k,2,0,0,0,87.9,306,WEB,1
CUST0002241,AE,SELF_EMPLOYED,0-50k,6,0,0,0,87.5,96,MOBILE,1
CUST0002242,IN,SALARIED,250k+,1,0,0,0,100.0,292,MOBILE,1
CUST0002243,IN,SELF_EMPLOYED,0-50k,4,0,0,0,88.3,316,BRANCH,1
CUST0002244,IN,SALARIED,,10,0,0,0,68.1,350,WEB,1
CUST0002245,IN,SALARIED,100k-250k,7,0,0,0,79.4,160,BRANCH,1
CUST0002246,SG,SHELL_CO,0-50k,3,0,0,0,99.4,216,MOBILE,1
CUST0002247,IN,SALARIED,0-50k,1,0,0,0,100.0,54,THIRD_PARTY,1
CUST0002248,AE,RETIRED,250k+,6,0,0,0,77.6,18,THIRD_PARTY,0
CUST0002249,IN,SHELL_CO,0-50k,4,1,0,0,79.3,136,MOBILE,0
CUST0002250,IN,SALARIED,100k-250k,1,0,0,0,89.4,1,BRANCH,1
CUST0002251,IN,BUSINESS_OWNER,0-50k,1,0,0,0,100.0,112,BRANCH,1
CUST0002252,IN,SALARIED,250k+,7,0,0,0,71.1,19,WEB,1
CUST0002253,SG,SALARIED,,4,0,0,0,73.1,20,WEB,1
CUST0002254,US,SELF_EMPLOYED,250k+,6,0,0,0,59.3,368,BRANCH,1
CUST0002255,CN,POLITICIAN,250k+,7,1,0,0,89.2,184,BRANCH,1
CUST0002256,IN,SALARIED,50k-100k,4,0,0,0,76.1,186,MOBILE,1
CUST0002257,IN,SELF_EMPLOYED,0-50k,3,0,0,0,82.5,93,MOBILE,1
CUST0002258,IN,SELF_EMPLOYED,0-50k,3,0,0,0,97.8,95,THIRD_PARTY,1
CUST0002259,GB,STUDENT,0-50k,2,0,0,0,82.3,65,BRANCH,1
CUST0002260,IN,SALARIED,0-50k,3,0,0,0,92.3,102,MOBILE,1
CUST0002261,US,BUSINESS_OWNER,50k-100k,6,0,0,0,90.6,159,WEB,1
CUST0002262,IN,BUSINESS_OWNER,,4,0,0,0,100.0,37,WEB,1
CUST0002263,IN,BUSINESS_OWNER,0-50k,7,0,0,0,68.4,54,BRANCH,1
CUST0002264,VG,POLITICIAN,0-50k,3,1,0,0,87.9,122,MOBILE,1
CUST0002265,US,RETIRED,50k-100k,4,0,0,0,80.8,87,THIRD_PARTY,1
CUST0002266,GB,SALARIED,100k-250k,4,0,0,0,83.9,308,BRANCH,1
CUST0002267,SG,SELF_EMPLOYED,,4,0,0,0,94.4,310,THIRD_PARTY,1
CUST0002268,US,SELF_EMPLOYED,50k-100k,5,0,0,0,68.8,73,BRANCH,1
CUST0002269,IN,SALARIED,50k-100k,2,0,0,0,97.2,107,BRANCH,1
CUST0002270,AE,SELF_EMPLOYED,0-50k,3,0,0,0,86.4,675,WEB,1
CUST0002271,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,100.0,316,WEB,1
CUST0002272,US,SELF_EMPLOYED,100k-250k,2,0,0,0,100.0,43,BRANCH,1
CUST0002273,AE,SHELL_CO,100k-250k,3,0,0,0,84.7,59,BRANCH,1
CUST0002274,GB,SALARIED,250k+,4,0,0,0,83.1,15,THIRD_PARTY,1
CUST0002275,SG,,250k+,9,1,0,0,71.1,203,BRANCH,1
CUST0002276,SG,SELF_EMPLOYED,50k-100k,4,0,0,0,91.9,68,BRANCH,1
CUST0002277,IN,BUSINESS_OWNER,0-50k,5,0,0,0,60.2,138,BRANCH,1
CUST0002278,IN,RETIRED,0-50k,3,0,0,0,95.1,263,WEB,1
CUST0002279,IN,SALARIED,50k-100k,4,0,0,0,97.2,325,THIRD_PARTY,1
CUST0002280,SG,SELF_EMPLOYED,250k+,1,0,0,0,98.0,70,BRANCH,1
CUST0002281,VG,SELF_EMPLOYED,50k-100k,2,0,0,0,99.6,48,BRANCH,1
CUST0002282,IN,,250k+,2,0,0,0,100.0,339,MOBILE,1
CUST0002283,IN,POLITICIAN,0-50k,3,1,0,0,89.8,86,WEB,1
CUST0002284,US,,0-50k,1,0,0,1,100.0,310,WEB,1
CUST0002285,CN,SALARIED,100k-250k,1,0,0,0,96.1,29,MOBILE,1
CUST0002286,AE,SALARIED,,2,0,0,0,91.6,437,BRANCH,1
CUST0002287,IN,SELF_EMPLOYED,50k-100k,9,0,0,0,58.7,118,BRANCH,1
CUST0002288,NG,SALARIED,0-50k,2,0,0,0,93.4,33,BRANCH,1
CUST0002289,CN,BUSINESS_OWNER,0-50k,3,0,0,0,100.0,137,BRANCH,1
CUST0002290,IN,SALARIED,0-50k,1,0,0,0,88.8,367,THIRD_PARTY,1
CUST0002291,KY,SELF_EMPLOYED,50k-100k,4,0,0,1,88.9,88,BRANCH,1
CUST0002292,US,SALARIED,0-50k,2,0,0,0,94.6,35,WEB,0
CUST0002293,IN,SALARIED,50k-100k,2,0,0,0,100.0,154,MOBILE,0
CUST0002294,US,BUSINESS_OWNER,50k-100k,3,0,0,0,100.0,323,THIRD_PARTY,1
CUST0002295,CN,,50k-100k,1,0,0,0,88.6,23,BRANCH,1
CUST0002296,SG,SHELL_CO,50k-100k,1,0,0,0,91.4,7,BRANCH,1
CUST0002297,IN,STUDENT,100k-250k,2,0,0,0,87.8,10,BRANCH,1
CUST0002298,VG,SALARIED,50k-100k,1,1,0,0,92.1,47,WEB,1
CUST0002299,IN,SALARIED,0-50k,1,0,0,0,92.8,1,MOBILE,1
CUST0002300,GB,RETIRED,50k-100k,2,0,0,0,94.8,100,WEB,0
CUST0002301,AE,POLITICIAN,0-50k,6,1,0,0,69.2,215,MOBILE,1
CUST0002302,IN,RETIRED,0-50k,4,0,0,0,78.3,223,MOBILE,1
CUST0002303,IN,SALARIED,0-50k,3,0,0,0,81.7,182,MOBILE,1
CUST0002304,MY,SHELL_CO,0-50k,2,0,0,0,95.9,63,BRANCH,1
CUST0002305,US,SALARIED,,8,0,0,0,67.5,239,BRANCH,1
CUST0002306,SG,BUSINESS_OWNER,250k+,2,0,0,0,90.1,154,MOBILE,1
CUST0002307,US,STUDENT,250k+,1,0,0,0,89.3,355,BRANCH,1
CUST0002308,SG,SALARIED,100k-250k,4,0,0,0,71.2,117,THIRD_PARTY,1
CUST0002309,US,STUDENT,100k-250k,1,0,0,0,100.0,35,WEB,1
CUST0002310,IN,SALARIED,,2,0,0,0,89.7,181,MOBILE,1
CUST0002311,IN,SHELL_CO,100k-250k,3,0,0,0,100.0,29,MOBILE,1
CUST0002312,CN,SALARIED,50k-100k,7,0,0,0,78.2,594,MOBILE,1
CUST0002313,US,,50k-100k,3,0,0,0,100.0,218,MOBILE,1
CUST0002314,IN,SALARIED,0-50k,5,0,0,0,87.9,254,WEB,1
CUST0002315,VG,BUSINESS_OWNER,,10,0,0,0,61.3,204,BRANCH,1
CUST0002316,GB,SELF_EMPLOYED,50k-100k,1,0,0,0,91.2,18,MOBILE,1
CUST0002317,IN,SELF_EMPLOYED,50k-100k,2,0,0,0,84.2,112,WEB,1
CUST0002318,NG,SALARIED,100k-250k,2,0,0,0,100.0,189,MOBILE,1
CUST0002319,SG,BUSINESS_OWNER,100k-250k,3,0,0,0,90.1,46,BRANCH,1
CUST0002320,IN,SALARIED,,3,0,0,0,92.9,204,BRANCH,1
CUST0002321,IN,SELF_EMPLOYED,50k-100k,7,0,0,0,78.5,308,WEB,1
CUST0002322,SG,SALARIED,250k+,5,0,1,0,82.8,57,THIRD_PARTY,1
CUST0002323,GB,POLITICIAN,100k-250k,4,1,0,0,80.2,40,WEB,1
CUST0002324,IN,SALARIED,0-50k,2,0,0,0,100.0,386,WEB,1
CUST0002325,IN,SALARIED,50k-100k,6,0,0,0,74.4,1,THIRD_PARTY,1
CUST0002326,IN,SALARIED,50k-100k,9,0,0,0,64.7,53,BRANCH,1
CUST0002327,AE,SELF_EMPLOYED,0-50k,6,0,0,0,81.7,93,BRANCH,1
CUST0002328,IN,SALARIED,50k-100k,1,0,0,0,95.5,200,MOBILE,1
CUST0002329,IN,SELF_EMPLOYED,50k-100k,4,0,0,0,69.5,1049,MOBILE,1
CUST0002330,SG,STUDENT,,1,0,0,0,100.0,83,MOBILE,1
CUST0002331,GB,BUSINESS_OWNER,250k+,2,0,0,0,100.0,534,BRANCH,1
CUST0002332,US,SELF_EMPLOYED,50k-100k,1,0,0,0,81.4,82,MOBILE,1
CUST0002333,IN,SALARIED,0-50k,4,0,0,0,75.7,214,BRANCH,1
CUST0002334,US,BUSINESS_OWNER,100k-250k,5,0,0,0,96.2,32,WEB,1
CUST0002335,IN,SALARIED,50k-100k,1,0,0,0,97.9,111,BRANCH,1
CUST0002336,VG,RETIRED,50k-100k,2,0,0,0,92.0,369,THIRD_PARTY,1
CUST0002337,GB,SALARIED,100k-250k,3,0,0,0,84.6,69,WEB,0
CUST0002338,IN,SELF_EMPLOYED,0-50k,2,0,0,0,83.8,20,WEB,1
CUST0002339,IN,SALARIED,50k-100k,1,0,0,0,94.4,133,WEB,1
CUST0002340,US,RETIRED,100k-250k,3,0,0,0,95.8,104,MOBILE,1
CUST0002341,AE,SALARIED,100k-250k,5,0,1,0,79.9,46,BRANCH,1
CUST0002342,US,SELF_EMPLOYED,,1,0,0,0,100.0,424,WEB,1
CUST0002343,CN,SALARIED,,1,0,0,0,100.0,165,WEB,1
CUST0002344,GB,BUSINESS_OWNER,,2,0,0,0,87.4,76,BRANCH,1
CUST0002345,US,STUDENT,100k-250k,8,0,0,0,70.4,999,MOBILE,1
CUST0002346,CN,SELF_EMPLOYED,250k+,4,0,0,0,92.0,26,MOBILE,0
CUST0002347,GB,SELF_EMPLOYED,50k-100k,5,0,0,0,72.5,339,MOBILE,1
CUST0002348,GB,POLITICIAN,,2,0,0,0,93.4,47,BRANCH,1
CUST0002349,VG,SELF_EMPLOYED,0-50k,4,0,0,0,99.0,49,WEB,1
CUST0002350,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,93.3,124,THIRD_PARTY,1
CUST0002351,IN,SELF_EMPLOYED,250k+,4,0,0,0,92.5,195,WEB,1
CUST0002352,MY,BUSINESS_OWNER,,8,0,0,0,66.9,211,MOBILE,1
CUST0002353,GB,SALARIED,0-50k,4,0,0,0,98.4,4,THIRD_PARTY,1
CUST0002354,KY,RETIRED,50k-100k,7,0,1,0,58.8,60,MOBILE,1
CUST0002355,IN,SELF_EMPLOYED,250k+,5,0,0,0,80.5,194,BRANCH,1
CUST0002356,AE,SALARIED,,1,0,0,0,84.2,396,THIRD_PARTY,1
CUST0002357,IN,RETIRED,50k-100k,7,0,0,0,66.4,199,WEB,1
CUST0002358,US,SALARIED,250k+,1,0,0,0,90.3,55,WEB,1
CUST0002359,IN,SALARIED,,3,0,0,0,85.9,127,BRANCH,1
CUST0002360,IN,BUSINESS_OWNER,0-50k,1,0,0,0,86.5,187,BRANCH,0
CUST0002361,IN,STUDENT,0-50k,1,0,0,0,95.4,26,BRANCH,1
CUST0002362,AE,STUDENT,,3,0,0,0,91.7,141,WEB,1
CUST0002363,IN,POLITICIAN,250k+,2,1,0,0,79.7,114,BRANCH,1
CUST0002364,IN,STUDENT,50k-100k,3,0,0,0,82.9,73,BRANCH,0
CUST0002365,IN,SALARIED,50k-100k,4,0,0,1,100.0,175,BRANCH,1
CUST0002366,IN,SELF_EMPLOYED,100k-250k,1,0,0,0,98.6,182,MOBILE,1
CUST0002367,VG,RETIRED,50k-100k,1,0,0,0,81.5,640,MOBILE,1
CUST0002368,IN,SALARIED,100k-250k,4,0,0,0,72.8,100,THIRD_PARTY,1
CUST0002369,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,93.8,136,MOBILE,1
CUST0002370,CN,BUSINESS_OWNER,50k-100k,5,0,0,0,80.8,30,WEB,1
CUST0002371,AE,SALARIED,0-50k,4,0,0,0,79.3,143,MOBILE,1
CUST0002372,SG,STUDENT,0-50k,6,0,0,0,93.5,6,WEB,1
CUST0002373,AE,SELF_EMPLOYED,250k+,5,0,0,0,100.0,29,BRANCH,1
CUST0002374,VG,SELF_EMPLOYED,0-50k,3,1,0,0,85.9,33,WEB,1
CUST0002375,IN,SHELL_CO,0-50k,5,0,0,0,87.0,180,BRANCH,1
CUST0002376,NG,SELF_EMPLOYED,50k-100k,2,0,0,1,99.4,150,WEB,1
CUST0002377,CN,SALARIED,50k-100k,2,0,0,0,100.0,287,MOBILE,1
CUST0002378,AE,SELF_EMPLOYED,50k-100k,6,0,0,0,70.9,112,BRANCH,1
CUST0002379,SG,RETIRED,50k-100k,3,0,0,0,100.0,115,MOBILE,1
CUST0002380,AE,BUSINESS_OWNER,0-50k,6,0,0,1,75.5,31,WEB,0
CUST0002381,IN,RETIRED,,6,0,0,0,79.4,244,BRANCH,1
CUST0002382,IN,BUSINESS_OWNER,0-50k,7,0,0,0,72.0,1,BRANCH,1
CUST0002383,VG,SALARIED,250k+,8,0,0,1,66.9,99,MOBILE,1
CUST0002384,US,STUDENT,50k-100k,3,0,0,0,90.2,37,MOBILE,1
CUST0002385,IN,STUDENT,50k-100k,2,0,0,0,82.5,265,MOBILE,1
CUST0002386,GB,SALARIED,50k-100k,4,0,0,0,68.2,201,BRANCH,1
CUST0002387,US,SALARIED,100k-250k,2,0,0,0,90.3,220,BRANCH,0
CUST0002388,IN,SHELL_CO,50k-100k,4,0,0,0,77.0,28,BRANCH,1
CUST0002389,GB,STUDENT,100k-250k,5,0,0,0,84.4,198,BRANCH,1
CUST0002390,GB,STUDENT,,5,0,0,0,83.5,211,THIRD_PARTY,1
CUST0002391,IN,STUDENT,50k-100k,2,0,0,0,92.1,1,BRANCH,1
CUST0002392,VG,SELF_EMPLOYED,250k+,1,0,0,0,100.0,68,BRANCH,1
CUST0002393,IN,BUSINESS_OWNER,0-50k,3,0,0,0,88.0,16,THIRD_PARTY,1
CUST0002394,US,SELF_EMPLOYED,,1,0,0,0,84.3,205,THIRD_PARTY,1
CUST0002395,IN,SALARIED,50k-100k,7,0,0,0,70.2,42,BRANCH,1
CUST0002396,AE,BUSINESS_OWNER,50k-100k,2,0,0,0,100.0,55,MOBILE,1
CUST0002397,IN,SELF_EMPLOYED,0-50k,1,0,0,0,80.9,14,MOBILE,1
CUST0002398,IN,BUSINESS_OWNER,0-50k,1,0,0,0,95.2,119,BRANCH,1
CUST0002399,CN,SELF_EMPLOYED,0-50k,4,0,0,0,88.6,6,WEB,1
CUST0002400,IN,SELF_EMPLOYED,100k-250k,4,0,0,0,100.0,336,THIRD_PARTY,1
CUST0002401,GB,SALARIED,250k+,2,0,0,0,100.0,4,MOBILE,1
CUST0002402,AE,SALARIED,0-50k,1,0,0,0,97.1,11,MOBILE,1
CUST0002403,NG,SALARIED,0-50k,3,0,0,0,92.2,184,WEB,1
CUST0002404,AE,,50k-100k,2,0,0,0,76.8,447,WEB,1
CUST0002405,IN,SHELL_CO,50k-100k,5,0,0,0,71.6,400,WEB,1
CUST0002406,IN,SALARIED,100k-250k,4,0,0,0,89.2,15,BRANCH,1
CUST0002407,MY,SALARIED,100k-250k,2,0,0,0,93.3,61,WEB,1
CUST0002408,CN,SELF_EMPLOYED,100k-250k,2,0,0,0,94.3,132,WEB,0
CUST0002409,IN,BUSINESS_OWNER,0-50k,10,0,0,0,60.3,4,BRANCH,1
CUST0002410,AE,SALARIED,0-50k,3,0,0,0,88.0,135,BRANCH,1
CUST0002411,US,RETIRED,250k+,5,0,0,0,80.8,106,MOBILE,1
CUST0002412,VG,RETIRED,50k-100k,1,1,0,0,87.6,159,MOBILE,1
CUST0002413,VG,SALARIED,250k+,3,0,0,0,86.2,455,THIRD_PARTY,1
CUST0002414,NG,SALARIED,50k-100k,1,0,0,0,86.0,57,BRANCH,1
CUST0002415,MY,POLITICIAN,50k-100k,3,1,0,0,83.0,183,MOBILE,1
CUST0002416,KY,RETIRED,50k-100k,9,1,0,0,73.6,101,MOBILE,1
CUST0002417,IN,BUSINESS_OWNER,0-50k,2,0,0,0,90.6,102,MOBILE,0
CUST0002418,CN,SALARIED,0-50k,1,0,0,0,100.0,187,WEB,1
CUST0002419,SG,SELF_EMPLOYED,250k+,1,0,0,0,96.9,544,MOBILE,1
CUST0002420,VG,SELF_EMPLOYED,0-50k,2,0,0,0,88.9,357,BRANCH,1
CUST0002421,AE,SALARIED,0-50k,1,0,0,0,87.9,183,WEB,1
CUST0002422,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,92.8,111,BRANCH,1
CUST0002423,AE,BUSINESS_OWNER,,5,0,0,0,81.5,99,BRANCH,1
CUST0002424,SG,SALARIED,0-50k,3,0,0,0,92.6,278,MOBILE,1
CUST0002425,IN,RETIRED,50k-100k,2,0,0,0,93.0,44,MOBILE,1
CUST0002426,IN,RETIRED,50k-100k,7,0,0,0,77.2,159,MOBILE,1
CUST0002427,AE,SALARIED,100k-250k,1,0,0,0,83.8,126,MOBILE,1
CUST0002428,IN,RETIRED,100k-250k,9,0,0,0,70.9,188,MOBILE,1
CUST0002429,IN,SALARIED,250k+,2,0,0,0,83.0,37,MOBILE,1
CUST0002430,IN,RETIRED,100k-250k,7,0,0,0,79.9,214,BRANCH,1
CUST0002431,VG,SALARIED,100k-250k,4,0,0,0,88.0,177,THIRD_PARTY,1
CUST0002432,GB,SALARIED,100k-250k,6,0,0,1,61.0,35,MOBILE,1
CUST0002433,IN,BUSINESS_OWNER,0-50k,10,0,0,0,65.9,107,BRANCH,1
CUST0002434,GB,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,204,WEB,1
CUST0002435,GB,STUDENT,100k-250k,9,0,0,0,74.1,417,WEB,1
CUST0002436,IN,SALARIED,250k+,2,0,0,0,85.9,23,BRANCH,1
CUST0002437,IN,SALARIED,100k-250k,2,0,0,0,93.4,1,MOBILE,1
CUST0002438,AE,SELF_EMPLOYED,0-50k,2,0,0,0,97.6,32,MOBILE,1
CUST0002439,US,SELF_EMPLOYED,250k+,3,0,0,0,93.9,816,BRANCH,1
CUST0002440,GB,SALARIED,100k-250k,1,0,0,0,99.3,263,WEB,1
CUST0002441,US,BUSINESS_OWNER,100k-250k,4,0,0,1,80.6,171,MOBILE,1
CUST0002442,IN,,100k-250k,3,0,0,0,95.9,25,BRANCH,1
CUST0002443,NG,RETIRED,100k-250k,5,0,0,0,88.0,96,THIRD_PARTY,1
CUST0002444,IN,SHELL_CO,0-50k,6,0,0,0,74.8,226,MOBILE,1
CUST0002445,SG,SALARIED,0-50k,3,0,0,0,81.7,407,WEB,1
CUST0002446,IN,BUSINESS_OWNER,,2,0,0,0,86.2,86,MOBILE,1
CUST0002447,IN,SELF_EMPLOYED,0-50k,2,0,0,0,100.0,1454,MOBILE,1
CUST0002448,US,BUSINESS_OWNER,100k-250k,1,0,0,0,100.0,27,MOBILE,1
CUST0002449,IN,SELF_EMPLOYED,50k-100k,1,0,0,0,95.8,88,MOBILE,1
CUST0002450,US,SHELL_CO,250k+,2,0,0,0,90.4,374,BRANCH,1
CUST0002451,IN,BUSINESS_OWNER,50k-100k,2,0,0,0,77.9,188,THIRD_PARTY,1
CUST0002452,AE,POLITICIAN,,9,1,1,0,63.3,299,BRANCH,0
CUST0002453,SG,RETIRED,,4,0,0,1,74.5,429,MOBILE,1
CUST0002454,IN,STUDENT,0-50k,2,0,0,0,93.3,127,BRANCH,1
CUST0002455,MY,RETIRED,,4,0,0,0,93.5,48,THIRD_PARTY,1
CUST0002456,IN,SELF_EMPLOYED,0-50k,1,0,0,0,88.2,212,MOBILE,1
CUST0002457,IN,SALARIED,100k-250k,3,0,0,0,89.9,149,WEB,1
CUST0002458,SG,SALARIED,50k-100k,4,0,0,0,92.0,266,MOBILE,1
CUST0002459,US,SALARIED,100k-250k,3,0,0,0,89.8,129,WEB,1
CUST0002460,US,SELF_EMPLOYED,,3,0,0,0,83.8,299,MOBILE,1
CUST0002461,IN,SELF_EMPLOYED,50k-100k,10,0,0,0,60.1,418,MOBILE,1
CUST0002462,CN,SELF_EMPLOYED,50k-100k,7,1,0,0,79.7,249,MOBILE,1
CUST0002463,AE,SHELL_CO,,4,0,0,1,86.1,245,BRANCH,1
CUST0002464,IN,POLITICIAN,100k-250k,4,1,0,0,84.0,159,MOBILE,1
CUST0002465,IN,SALARIED,50k-100k,4,0,0,0,93.2,114,THIRD_PARTY,1
CUST0002466,CN,SALARIED,,2,0,0,0,96.1,647,WEB,1
CUST0002467,AE,,50k-100k,2,0,0,0,82.4,186,THIRD_PARTY,1
CUST0002468,IN,SALARIED,0-50k,1,0,0,0,100.0,330,BRANCH,0
CUST0002469,IN,RETIRED,250k+,3,0,0,0,95.6,126,MOBILE,1
CUST0002470,IN,SELF_EMPLOYED,50k-100k,3,0,0,0,78.1,145,BRANCH,1
CUST0002471,US,SELF_EMPLOYED,0-50k,2,0,0,0,73.9,195,WEB,1
CUST0002472,CN,RETIRED,,9,0,0,1,55.7,234,WEB,1
CUST0002473,US,RETIRED,100k-250k,7,0,0,0,71.2,107,WEB,1
CUST0002474,US,SALARIED,100k-250k,5,0,0,0,88.1,79,BRANCH,0
CUST0002475,KY,BUSINESS_OWNER,0-50k,3,0,0,0,80.9,49,BRANCH,1
CUST0002476,AE,SELF_EMPLOYED,0-50k,7,0,0,0,76.4,99,WEB,0
CUST0002477,AE,SALARIED,250k+,1,0,0,0,72.9,42,WEB,1
CUST0002478,IN,SALARIED,0-50k,6,0,0,0,77.4,97,BRANCH,0
CUST0002479,AE,SELF_EMPLOYED,0-50k,1,0,0,0,92.7,373,MOBILE,1
CUST0002480,AE,SALARIED,0-50k,6,0,0,0,92.8,679,MOBILE,1
CUST0002481,IN,SALARIED,50k-100k,2,0,0,0,76.9,154,BRANCH,1
CUST0002482,NG,BUSINESS_OWNER,100k-250k,7,0,0,0,71.9,28,MOBILE,0
CUST0002483,MY,BUSINESS_OWNER,50k-100k,8,0,0,0,52.8,100,WEB,1
CUST0002484,GB,SALARIED,0-50k,1,0,0,0,91.6,165,BRANCH,1
CUST0002485,US,,50k-100k,3,0,0,0,74.4,83,WEB,0
CUST0002486,US,RETIRED,0-50k,10,0,0,0,78.4,41,BRANCH,1
CUST0002487,IN,,100k-250k,3,0,0,0,85.2,46,WEB,1
CUST0002488,IN,POLITICIAN,50k-100k,7,1,0,0,70.3,115,MOBILE,1
CUST0002489,GB,BUSINESS_OWNER,250k+,4,0,0,0,83.7,43,WEB,1
CUST0002490,US,SALARIED,50k-100k,2,0,0,0,82.9,51,MOBILE,1
CUST0002491,MY,,50k-100k,2,0,0,0,100.0,371,BRANCH,1
CUST0002492,IN,SALARIED,50k-100k,2,0,0,0,97.1,271,WEB,1
CUST0002493,US,SALARIED,0-50k,5,0,0,0,87.3,10,WEB,1
CUST0002494,AE,SALARIED,50k-100k,2,0,0,0,82.3,69,BRANCH,1
CUST0002495,US,BUSINESS_OWNER,0-50k,3,0,0,0,97.1,136,BRANCH,1
CUST0002496,MY,SALARIED,100k-250k,3,0,0,0,96.2,11,BRANCH,1
CUST0002497,NG,SELF_EMPLOYED,0-50k,4,0,0,0,82.1,206,WEB,1
CUST0002498,IN,SELF_EMPLOYED,50k-100k,7,0,0,1,79.2,87,MOBILE,1
CUST0002499,IN,SALARIED,50k-100k,10,0,0,0,62.2,91,MOBILE,1
CUST0002500,IN,SALARIED,50k-100k,3,0,0,0,75.2,55,MOBILE,1
CUST0002501,SG,SALARIED,100k-250k,6,0,0,1,74.5,73,WEB,1
CUST0002502,IN,SALARIED,100k-250k,5,0,0,0,76.1,356,WEB,1
CUST0002503,GB,BUSINESS_OWNER,0-50k,4,0,0,0,84.7,279,MOBILE,1
CUST0002504,US,SALARIED,250k+,9,0,0,0,72.2,494,MOBILE,1
CUST0002505,AE,RETIRED,0-50k,2,0,0,0,78.9,216,BRANCH,0
CUST0002506,GB,SELF_EMPLOYED,0-50k,1,0,0,0,92.5,155,MOBILE,1
CUST0002507,US,SELF_EMPLOYED,0-50k,7,0,0,0,65.4,54,MOBILE,1
CUST0002508,US,SELF_EMPLOYED,100k-250k,3,0,0,0,81.8,197,BRANCH,1
CUST0002509,IN,BUSINESS_OWNER,,6,0,0,0,69.4,425,MOBILE,1
CUST0002510,US,SALARIED,0-50k,7,0,0,1,72.5,12,WEB,1
CUST0002511,US,SALARIED,50k-100k,1,0,0,0,100.0,105,MOBILE,1
CUST0002512,US,SELF_EMPLOYED,50k-100k,7,0,0,0,74.8,29,MOBILE,1
CUST0002513,KY,SALARIED,50k-100k,3,0,0,0,89.5,299,BRANCH,1
CUST0002514,KY,SELF_EMPLOYED,50k-100k,3,0,0,0,93.0,171,WEB,1
CUST0002515,CN,BUSINESS_OWNER,,4,0,0,0,100.0,381,MOBILE,1
CUST0002516,IN,SELF_EMPLOYED,100k-250k,8,0,0,0,69.1,11,MOBILE,1
