ALERT_ID,TRANSACTION_ID,ACCOUNT_ID,RULE_TRIGGERED,RISK_SCORE,ALERT_DATE
ALT00001685,TXN000113285,ACCT100003065,R002_STRUCTURING_SIGNAL,84,2022-09-01 00:22:04.111775
ALT00001686,TXN000113286,ACCT100009017,R005_RAPID_MVT,79,2022-03-18 14:02:08.791233
ALT00001687,TXN000113287,ACCT100005468,R005_RAPID_MVT,84,2022-02-18 10:13:34.406029
ALT00001688,TXN000113288,ACCT100011994,R002_STRUCTURING_SIGNAL,75,2024-04-25 10:13:42.173224
ALT00001689,TXN000113289,ACCT100008677,R005_RAPID_MVT,88,2023-07-08 09:14:45.647618
ALT00001690,TXN000113290,ACCT100001820,R002_STRUCTURING_SIGNAL,64,2022-07-20 00:53:31.101110
ALT00001691,TXN000113291,ACCT100001079,R004_MULE_SIGNAL,72,2023-04-30 18:31:40.912668
ALT00001692,TXN000113292,ACCT100003603,R005_RAPID_MVT,73,2023-10-31 14:31:20.942884
ALT00001693,TXN000113293,ACCT100005696,R005_RAPID_MVT,70,2023-08-04 05:09:51.788024
ALT00001694,TXN000113294,ACCT100003033,R002_STRUCTURING_SIGNAL,79,2023-04-04 10:50:33.699840
ALT00001695,TXN000113295,ACCT100002790,R004_MULE_SIGNAL,86,2022-10-15 01:37:10.842029
ALT00001696,TXN000113296,ACCT100002324,R004_MULE_SIGNAL,70,2024-05-26 14:28:53.637386
ALT00001697,TXN000113297,ACCT100002909,R004_MULE_SIGNAL,76,2024-06-06 15:38:39.672858
ALT00001698,TXN000113298,ACCT100005770,R002_STRUCTURING_SIGNAL,78,2024-06-02 06:03:21.710696
ALT00001699,TXN000113299,ACCT100000285,R003_LAYERING_SIGNAL,99,2023-06-01 18:43:11.230538
ALT00001700,TXN000113300,ACCT100001639,R003_LAYERING_SIGNAL,86,2022-10-05 11:49:26.618665
ALT00001701,TXN000113301,ACCT100004217,R005_RAPID_MVT,82,2023-08-28 08:45:50.087697
ALT00001702,TXN000113302,ACCT100004934,R002_STRUCTURING_SIGNAL,65,2023-10-09 22:52:33.420161
ALT00001703,TXN000113303,ACCT100011932,R005_RAPID_MVT,89,2023-08-06 20:35:38.342996
ALT00001704,TXN000113304,ACCT100005853,R003_LAYERING_SIGNAL,91,2023-03-30 12:36:14.070624
ALT00001705,TXN000113305,ACCT100003176,R005_RAPID_MVT,91,2024-04-18 17:01:53.758172
ALT00001706,TXN000113306,ACCT100007361,R004_MULE_SIGNAL,83,2024-06-18 11:01:10.343195
ALT00001707,TXN000113307,ACCT100005427,R004_MULE_SIGNAL,86,2022-12-23 05:23:50.627877
ALT00001708,TXN000113308,ACCT100000674,R004_MULE_SIGNAL,79,2023-06-12 22:33:21.648339
ALT00001709,TXN000113309,ACCT100007456,R002_STRUCTURING_SIGNAL,72,2023-06-01 05:30:26.571671
ALT00001710,TXN000113310,ACCT100000137,R004_MULE_SIGNAL,82,2023-03-31 12:32:25.235852
ALT00001711,TXN000113311,ACCT100010221,R003_LAYERING_SIGNAL,93,2023-05-24 11:11:29.485557
ALT00001712,TXN000113312,ACCT100004829,R004_MULE_SIGNAL,68,2022-01-15 04:54:44.012688
ALT00001713,TXN000113313,ACCT100008002,R002_STRUCTURING_SIGNAL,69,2022-10-06 14:28:52.653146
ALT00001714,TXN000113314,ACCT100004120,R002_STRUCTURING_SIGNAL,76,2022-05-06 11:05:00.610645
ALT00001715,TXN000113315,ACCT100002338,R003_LAYERING_SIGNAL,85,2024-06-26 06:40:09.461282
ALT00001716,TXN000113316,ACCT100003586,R002_STRUCTURING_SIGNAL,78,2022-01-30 06:38:11.698736
ALT00001717,TXN000113317,ACCT100004281,R005_RAPID_MVT,81,2024-04-18 07:07:27.964617
ALT00001718,TXN000113318,ACCT100009473,R005_RAPID_MVT,84,2022-05-07 18:57:06.879827
ALT00001719,TXN000113319,ACCT100004933,R003_LAYERING_SIGNAL,77,2022-10-05 20:26:04.733135
ALT00001720,TXN000113320,ACCT100007159,R005_RAPID_MVT,84,2022-03-29 11:52:07.756510
ALT00001721,TXN000113321,ACCT100011226,R004_MULE_SIGNAL,82,2023-10-12 04:15:13.391563
ALT00001722,TXN000113322,ACCT100007558,R005_RAPID_MVT,81,2022-01-26 05:02:28.046784
ALT00001723,TXN000113323,ACCT100010080,R002_STRUCTURING_SIGNAL,66,2024-04-06 03:20:30.454466
ALT00001724,TXN000113324,ACCT100010173,R004_MULE_SIGNAL,85,2023-05-10 22:02:43.709906
ALT00001725,TXN000113325,ACCT100002064,R002_STRUCTURING_SIGNAL,60,2023-01-03 01:55:35.915993
ALT00001726,TXN000113326,ACCT100000897,R005_RAPID_MVT,82,2022-09-04 03:06:10.103023
ALT00001727,TXN000113327,ACCT100001596,R004_MULE_SIGNAL,65,2024-01-19 18:53:56.695679
ALT00001728,TXN000113328,ACCT100001990,R004_MULE_SIGNAL,79,2023-11-06 13:42:01.256896
ALT00001729,TXN000113329,ACCT100008459,R002_STRUCTURING_SIGNAL,71,2022-05-12 07:44:13.743284
ALT00001730,TXN000113330,ACCT100004930,R003_LAYERING_SIGNAL,82,2023-07-27 07:49:39.397487
ALT00001731,TXN000113331,ACCT100001880,R005_RAPID_MVT,89,2022-03-03 03:59:38.548142
ALT00001732,TXN000113332,ACCT100003348,R002_STRUCTURING_SIGNAL,60,2022-04-05 09:15:50.364963
ALT00001733,TXN000113333,ACCT100004914,R005_RAPID_MVT,75,2023-01-04 13:14:29.739534
ALT00001734,TXN000113334,ACCT100011163,R004_MULE_SIGNAL,89,2023-02-05 01:08:06.201347
ALT00001735,TXN000113335,ACCT100003028,R005_RAPID_MVT,79,2022-05-10 01:49:36.283428
ALT00001736,TXN000113336,ACCT100003283,R003_LAYERING_SIGNAL,79,2023-03-10 18:43:38.047810
ALT00001737,TXN000113337,ACCT100008077,R002_STRUCTURING_SIGNAL,78,2022-12-01 15:30:31.693158
ALT00001738,TXN000113338,ACCT100006831,R002_STRUCTURING_SIGNAL,68,2024-01-12 02:13:27.058254
ALT00001739,TXN000113339,ACCT100000181,R005_RAPID_MVT,83,2023-06-13 20:53:04.015656
ALT00001740,TXN000113340,ACCT100002283,R005_RAPID_MVT,81,2023-03-03 06:19:15.593419
ALT00001741,TXN000113341,ACCT100005862,R002_STRUCTURING_SIGNAL,69,2023-04-02 01:57:27.111513
ALT00001742,TXN000113342,ACCT100006400,R004_MULE_SIGNAL,66,2023-04-13 09:13:09.366504
ALT00001743,TXN000113343,ACCT100005559,R004_MULE_SIGNAL,85,2023-02-23 14:06:31.850050
ALT00001744,TXN000113344,ACCT100006455,R004_MULE_SIGNAL,65,2022-03-04 03:20:44.998355
ALT00001745,TXN000113345,ACCT100010797,R005_RAPID_MVT,79,2022-06-14 07:42:31.975175
ALT00001746,TXN000113346,ACCT100011433,R004_MULE_SIGNAL,79,2022-10-23 05:36:39.777746
ALT00001747,TXN000113347,ACCT100002608,R005_RAPID_MVT,77,2022-07-31 01:58:58.945594
ALT00001748,TXN000113348,ACCT100003877,R005_RAPID_MVT,80,2022-04-07 01:09:39.880744
ALT00001749,TXN000113349,ACCT100001055,R005_RAPID_MVT,88,2022-02-26 09:57:51.008777
ALT00001750,TXN000113350,ACCT100006133,R002_STRUCTURING_SIGNAL,75,2023-07-07 13:14:38.743671
ALT00001751,TXN000113351,ACCT100011448,R004_MULE_SIGNAL,81,2023-02-14 12:04:42.854403
ALT00001752,TXN000113352,ACCT100007169,R003_LAYERING_SIGNAL,92,2023-09-11 10:21:18.001545
ALT00001753,TXN000113353,ACCT100003151,R003_LAYERING_SIGNAL,98,2022-03-20 08:42:14.676984
ALT00001754,TXN000113354,ACCT100000545,R002_STRUCTURING_SIGNAL,75,2024-01-08 22:02:00.372210
ALT00001755,TXN000113355,ACCT100005583,R005_RAPID_MVT,72,2022-06-18 19:29:40.000998
ALT00001756,TXN000113356,ACCT100009345,R005_RAPID_MVT,89,2024-01-24 22:06:57.468820
ALT00001757,TXN000113357,ACCT100007005,R003_LAYERING_SIGNAL,83,2023-07-24 19:17:29.038968
ALT00001758,TXN000113358,ACCT100008475,R002_STRUCTURING_SIGNAL,63,2022-09-29 16:26:05.131144
ALT00001759,TXN000113359,ACCT100008857,R002_STRUCTURING_SIGNAL,61,2022-10-29 11:13:49.424989
ALT00001760,TXN000113360,ACCT100011523,R004_MULE_SIGNAL,71,2022-11-23 01:14:21.034523
ALT00001761,TXN000113361,ACCT100008756,R004_MULE_SIGNAL,70,2023-06-09 03:34:51.009323
ALT00001762,TXN000113362,ACCT100010136,R004_MULE_SIGNAL,77,2022-02-21 14:33:22.391351
ALT00001763,TXN000113363,ACCT100010703,R005_RAPID_MVT,70,2022-01-28 07:26:22.706567
ALT00001764,TXN000113364,ACCT100002283,R003_LAYERING_SIGNAL,90,2022-07-06 01:21:25.345714
ALT00001765,TXN000113365,ACCT100008087,R002_STRUCTURING_SIGNAL,82,2022-03-08 10:08:44.956557
ALT00001766,TXN000113366,ACCT100001160,R002_STRUCTURING_SIGNAL,60,2024-05-15 08:47:01.546895
ALT00001767,TXN000113367,ACCT100007845,R002_STRUCTURING_SIGNAL,71,2024-05-12 08:28:37.891322
ALT00001768,TXN000113368,ACCT100008137,R002_STRUCTURING_SIGNAL,66,2023-04-08 10:15:34.771427
ALT00001769,TXN000113369,ACCT100000352,R005_RAPID_MVT,79,2024-04-28 08:46:27.221422
ALT00001770,TXN000113370,ACCT100009053,R005_RAPID_MVT,92,2023-03-16 06:14:16.375802
ALT00001771,TXN000113371,ACCT100009004,R003_LAYERING_SIGNAL,98,2022-05-06 12:12:45.662503
ALT00001772,TXN000113372,ACCT100003173,R004_MULE_SIGNAL,83,2022-11-09 14:05:56.150155
ALT00001773,TXN000113373,ACCT100003722,R003_LAYERING_SIGNAL,94,2023-01-12 07:15:49.454109
ALT00001774,TXN000113374,ACCT100011794,R002_STRUCTURING_SIGNAL,74,2022-08-16 16:18:12.136480
ALT00001775,TXN000113375,ACCT100000717,R003_LAYERING_SIGNAL,75,2022-10-14 04:02:53.917360
ALT00001776,TXN000113376,ACCT100009931,R004_MULE_SIGNAL,65,2022-12-29 09:54:25.139142
ALT00001777,TXN000113377,ACCT100004100,R002_STRUCTURING_SIGNAL,61,2024-05-04 20:31:29.260866
ALT00001778,TXN000113378,ACCT100007267,R004_MULE_SIGNAL,76,2023-10-12 15:57:31.288318
ALT00001779,TXN000113379,ACCT100008632,R004_MULE_SIGNAL,78,2024-03-24 12:04:53.076004
ALT00001780,TXN000113380,ACCT100005680,R002_STRUCTURING_SIGNAL,76,2024-03-31 06:54:01.638596
ALT00001781,TXN000113381,ACCT100002247,R005_RAPID_MVT,72,2024-02-06 12:55:25.996093
ALT00001782,TXN000113382,ACCT100000588,R003_LAYERING_SIGNAL,79,2024-06-09 21:01:03.716528
ALT00001783,TXN000113383,ACCT100008175,R005_RAPID_MVT,79,2024-02-01 21:24:51.503317
ALT00001784,TXN000113384,ACCT100000979,R005_RAPID_MVT,93,2022-09-12 06:04:40.906152
ALT00001785,TXN000113385,ACCT100006303,R002_STRUCTURING_SIGNAL,69,2023-02-09 12:02:50.964730
ALT00001786,TXN000113386,ACCT100000857,R003_LAYERING_SIGNAL,96,2023-08-25 15:02:21.528576
ALT00001787,TXN000113387,ACCT100005509,R002_STRUCTURING_SIGNAL,79,2024-04-20 13:53:02.399230
ALT00001788,TXN000113388,ACCT100011892,R003_LAYERING_SIGNAL,80,2024-01-26 10:29:29.200868
ALT00001789,TXN000113389,ACCT100009066,R002_STRUCTURING_SIGNAL,70,2022-12-20 13:38:57.642598
ALT00001790,TXN000113390,ACCT100007595,R004_MULE_SIGNAL,77,2023-01-22 02:43:44.041111
ALT00001791,TXN000113391,ACCT100006248,R004_MULE_SIGNAL,82,2023-03-02 17:45:25.882205
ALT00001792,TXN000113392,ACCT100011184,R003_LAYERING_SIGNAL,78,2024-05-16 07:56:51.213451
ALT00001793,TXN000113393,ACCT100009357,R004_MULE_SIGNAL,72,2022-12-26 11:33:38.590703
ALT00001794,TXN000113394,ACCT100010700,R004_MULE_SIGNAL,88,2024-01-09 03:30:49.109034
ALT00001795,TXN000113395,ACCT100010827,R004_MULE_SIGNAL,65,2022-10-20 10:06:43.398826
ALT00001796,TXN000113396,ACCT100000146,R005_RAPID_MVT,79,2023-03-01 22:13:59.678006
ALT00001797,TXN000113397,ACCT100001304,R003_LAYERING_SIGNAL,87,2022-09-09 20:12:29.354401
ALT00001798,TXN000113398,ACCT100002946,R002_STRUCTURING_SIGNAL,73,2022-08-24 01:03:50.899232
ALT00001799,TXN000113399,ACCT100002407,R005_RAPID_MVT,76,2024-03-04 16:46:24.549205
ALT00001800,TXN000113400,ACCT100003019,R002_STRUCTURING_SIGNAL,82,2023-09-16 12:37:35.109472
ALT00001801,TXN000113401,ACCT100009068,R004_MULE_SIGNAL,81,2023-10-16 12:18:31.258291
ALT00001802,TXN000113402,ACCT100000265,R004_MULE_SIGNAL,88,2023-09-11 00:16:16.633114
ALT00001803,TXN000113403,ACCT100003846,R002_STRUCTURING_SIGNAL,73,2022-11-15 14:29:20.685541
ALT00001804,TXN000113404,ACCT100001269,R002_STRUCTURING_SIGNAL,66,2022-08-04 21:18:09.151450
ALT00001805,TXN000113405,ACCT100004639,R005_RAPID_MVT,93,2022-05-11 08:17:23.275986
ALT00001806,TXN000113406,ACCT100010683,R004_MULE_SIGNAL,89,2022-12-08 08:46:55.344296
ALT00001807,TXN000113407,ACCT100006035,R002_STRUCTURING_SIGNAL,64,2022-02-10 15:21:56.360583
ALT00001808,TXN000113408,ACCT100009979,R002_STRUCTURING_SIGNAL,71,2022-07-12 15:47:27.647958
ALT00001809,TXN000113409,ACCT100006207,R004_MULE_SIGNAL,69,2024-01-27 19:00:36.313136
ALT00001810,TXN000113410,ACCT100001267,R003_LAYERING_SIGNAL,90,2024-05-23 07:22:50.354698
ALT00001811,TXN000113411,ACCT100008647,R005_RAPID_MVT,83,2023-12-29 03:57:57.919485
ALT00001812,TXN000113412,ACCT100009425,R005_RAPID_MVT,88,2022-09-24 23:34:47.686648
ALT00001813,TXN000113413,ACCT100007469,R004_MULE_SIGNAL,81,2022-10-14 19:08:42.895746
ALT00001814,TXN000113414,ACCT100005930,R003_LAYERING_SIGNAL,76,2022-03-14 14:20:37.410301
ALT00001815,TXN000113415,ACCT100009916,R004_MULE_SIGNAL,83,2022-07-29 20:22:07.623517
ALT00001816,TXN000113416,ACCT100006679,R003_LAYERING_SIGNAL,95,2023-09-07 02:38:04.191542
ALT00001817,TXN000113417,ACCT100005597,R004_MULE_SIGNAL,86,2022-10-13 21:53:33.455571
ALT00001818,TXN000113418,ACCT100002948,R003_LAYERING_SIGNAL,99,2024-03-09 09:44:02.971080
ALT00001819,TXN000113419,ACCT100011656,R005_RAPID_MVT,79,2024-04-27 08:15:23.827056
ALT00001820,TXN000113420,ACCT100000393,R002_STRUCTURING_SIGNAL,73,2023-09-21 15:10:41.148856
ALT00001821,TXN000113421,ACCT100002089,R005_RAPID_MVT,80,2023-01-02 12:16:11.887001
ALT00001822,TXN000113422,ACCT100005519,R004_MULE_SIGNAL,89,2024-03-28 13:19:44.680427
ALT00001823,TXN000113423,ACCT100001209,R002_STRUCTURING_SIGNAL,66,2023-11-04 23:59:43.886648
ALT00001824,TXN000113424,ACCT100004740,R005_RAPID_MVT,79,2023-11-22 05:28:46.754651
ALT00001825,TXN000113425,ACCT100008346,R003_LAYERING_SIGNAL,76,2022-03-18 07:58:24.375840
ALT00001826,TXN000113426,ACCT100006216,R004_MULE_SIGNAL,78,2022-10-19 22:01:54.669727
ALT00001827,TXN000113427,ACCT100003806,R004_MULE_SIGNAL,71,2022-09-28 21:13:41.954192
ALT00001828,TXN000113428,ACCT100005220,R005_RAPID_MVT,72,2023-11-21 21:36:42.788317
ALT00001829,TXN000113429,ACCT100009424,R003_LAYERING_SIGNAL,85,2024-03-12 07:13:08.270996
ALT00001830,TXN000113430,ACCT100001943,R004_MULE_SIGNAL,74,2022-09-20 05:24:10.447532
ALT00001831,TXN000113431,ACCT100009932,R003_LAYERING_SIGNAL,99,2023-11-18 09:50:31.017428
ALT00001832,TXN000113432,ACCT100001573,R004_MULE_SIGNAL,73,2022-07-08 10:25:04.086913
ALT00001833,TXN000113433,ACCT100000652,R002_STRUCTURING_SIGNAL,68,2024-05-24 10:18:25.040745
ALT00001834,TXN000113434,ACCT100000423,R002_STRUCTURING_SIGNAL,69,2022-12-03 15:38:05.197703
ALT00001835,TXN000113435,ACCT100002068,R005_RAPID_MVT,70,2024-01-28 01:48:38.858679
ALT00001836,TXN000113436,ACCT100007083,R002_STRUCTURING_SIGNAL,67,2023-03-26 08:32:21.653666
ALT00001837,TXN000113437,ACCT100005796,R004_MULE_SIGNAL,85,2024-01-03 02:48:30.977001
ALT00001838,TXN000113438,ACCT100002568,R002_STRUCTURING_SIGNAL,69,2023-04-07 22:21:49.015090
ALT00001839,TXN000113439,ACCT100000629,R002_STRUCTURING_SIGNAL,64,2023-01-30 19:22:06.160204
ALT00001840,TXN000113440,ACCT100009146,R004_MULE_SIGNAL,72,2023-08-26 06:57:20.369566
ALT00001841,TXN000113441,ACCT100002243,R002_STRUCTURING_SIGNAL,64,2023-06-19 03:48:41.440425
ALT00001842,TXN000113442,ACCT100007939,R003_LAYERING_SIGNAL,93,2024-01-12 10:25:42.877727
ALT00001843,TXN000113443,ACCT100008460,R003_LAYERING_SIGNAL,90,2024-02-20 20:52:34.290190
ALT00001844,TXN000113444,ACCT100010015,R005_RAPID_MVT,78,2022-07-09 23:40:15.553752
ALT00001845,TXN000113445,ACCT100006231,R004_MULE_SIGNAL,86,2023-07-29 20:45:39.104203
ALT00001846,TXN000113446,ACCT100004917,R005_RAPID_MVT,86,2024-02-05 20:53:11.893909
ALT00001847,TXN000113447,ACCT100009796,R005_RAPID_MVT,91,2022-11-22 08:14:37.631696
ALT00001848,TXN000113448,ACCT100006875,R003_LAYERING_SIGNAL,82,2024-06-02 02:08:02.023027
ALT00001849,TXN000113449,ACCT100005225,R005_RAPID_MVT,92,2023-08-25 19:38:22.430383
ALT00001850,TXN000113450,ACCT100008015,R003_LAYERING_SIGNAL,89,2023-07-02 13:32:57.915646
ALT00001851,TXN000113451,ACCT100008315,R004_MULE_SIGNAL,74,2022-07-15 23:04:52.960922
ALT00001852,TXN000113452,ACCT100005296,R002_STRUCTURING_SIGNAL,72,2022-08-27 07:44:14.096620
ALT00001853,TXN000113453,ACCT100000896,R005_RAPID_MVT,83,2022-09-02 10:29:16.788516
ALT00001854,TXN000113454,ACCT100007335,R002_STRUCTURING_SIGNAL,64,2023-01-09 08:07:10.480994
ALT00001855,TXN000113455,ACCT100010049,R003_LAYERING_SIGNAL,98,2023-07-11 09:28:07.023216
ALT00001856,TXN000113456,ACCT100006213,R002_STRUCTURING_SIGNAL,75,2022-03-24 05:17:06.962884
ALT00001857,TXN000113457,ACCT100008498,R002_STRUCTURING_SIGNAL,78,2022-07-11 17:34:17.805264
ALT00001858,TXN000113458,ACCT100004755,R005_RAPID_MVT,81,2023-12-31 23:18:13.934037
ALT00001859,TXN000113459,ACCT100000224,R005_RAPID_MVT,80,2022-02-02 20:44:35.514801
ALT00001860,TXN000113460,ACCT100006520,R002_STRUCTURING_SIGNAL,63,2023-12-22 21:56:00.400679
ALT00001861,TXN000113461,ACCT100003769,R004_MULE_SIGNAL,87,2023-07-30 08:19:46.294914
ALT00001862,TXN000113462,ACCT100006191,R004_MULE_SIGNAL,77,2023-08-20 22:57:12.826120
ALT00001863,TXN000113463,ACCT100001254,R004_MULE_SIGNAL,83,2022-03-09 07:32:10.563674
ALT00001864,TXN000113464,ACCT100009911,R005_RAPID_MVT,76,2024-04-17 04:27:35.570340
ALT00001865,TXN000113465,ACCT100005115,R005_RAPID_MVT,76,2023-12-16 22:14:58.961179
ALT00001866,TXN000113466,ACCT100004491,R002_STRUCTURING_SIGNAL,64,2023-02-23 01:30:46.390176
ALT00001867,TXN000113467,ACCT100001525,R005_RAPID_MVT,77,2022-07-22 11:20:19.168389
ALT00001868,TXN000113468,ACCT100008301,R005_RAPID_MVT,92,2022-08-11 20:14:28.756154
ALT00001869,TXN000113469,ACCT100011708,R005_RAPID_MVT,93,2022-04-09 15:57:54.407398
ALT00001870,TXN000113470,ACCT100006060,R005_RAPID_MVT,94,2023-03-11 08:53:35.933225
ALT00001871,TXN000113471,ACCT100010321,R004_MULE_SIGNAL,87,2024-06-07 23:16:20.058269
ALT00001872,TXN000113472,ACCT100009723,R003_LAYERING_SIGNAL,85,2022-08-16 17:19:24.571438
ALT00001873,TXN000113473,ACCT100003809,R005_RAPID_MVT,89,2022-02-23 16:30:36.721014
ALT00001874,TXN000113474,ACCT100002468,R004_MULE_SIGNAL,78,2022-02-03 06:14:53.875230
ALT00001875,TXN000113475,ACCT100011312,R005_RAPID_MVT,82,2022-07-10 14:28:38.705575
ALT00001876,TXN000113476,ACCT100005273,R005_RAPID_MVT,88,2023-02-25 07:26:17.076746
ALT00001877,TXN000113477,ACCT100006975,R002_STRUCTURING_SIGNAL,73,2023-09-30 00:31:25.136494
ALT00001878,TXN000113478,ACCT100002723,R003_LAYERING_SIGNAL,83,2022-06-29 19:14:43.672421
ALT00001879,TXN000113479,ACCT100008114,R002_STRUCTURING_SIGNAL,78,2022-06-05 12:40:03.750510
ALT00001880,TXN000113480,ACCT100006851,R003_LAYERING_SIGNAL,99,2022-12-30 20:36:19.128164
ALT00001881,TXN000113481,ACCT100008561,R004_MULE_SIGNAL,66,2022-10-21 16:39:02.248264
ALT00001882,TXN000113482,ACCT100011224,R003_LAYERING_SIGNAL,91,2022-07-06 06:21:13.313947
ALT00001883,TXN000113483,ACCT100009905,R004_MULE_SIGNAL,67,2022-08-17 21:05:50.749314
ALT00001884,TXN000113484,ACCT100000161,R003_LAYERING_SIGNAL,84,2022-10-17 09:55:51.809139
ALT00001885,TXN000113485,ACCT100005110,R002_STRUCTURING_SIGNAL,81,2023-10-02 00:49:21.775428
ALT00001886,TXN000113486,ACCT100010240,R005_RAPID_MVT,72,2023-03-03 23:31:40.302954
ALT00001887,TXN000113487,ACCT100003157,R003_LAYERING_SIGNAL,88,2022-09-08 03:25:50.030712
ALT00001888,TXN000113488,ACCT100010232,R004_MULE_SIGNAL,66,2023-11-30 17:26:38.331599
ALT00001889,TXN000113489,ACCT100001688,R003_LAYERING_SIGNAL,98,2023-10-28 15:06:29.607497
ALT00001890,TXN000113490,ACCT100008558,R002_STRUCTURING_SIGNAL,84,2023-06-20 01:06:00.857818
ALT00001891,TXN000113491,ACCT100010953,R004_MULE_SIGNAL,83,2024-04-08 07:23:56.844311
ALT00001892,TXN000113492,ACCT100010075,R003_LAYERING_SIGNAL,91,2022-05-14 10:53:36.784157
ALT00001893,TXN000113493,ACCT100000856,R004_MULE_SIGNAL,66,2022-05-05 18:49:11.303993
ALT00001894,TXN000113494,ACCT100001922,R005_RAPID_MVT,76,2022-08-08 08:15:30.657193
ALT00001895,TXN000113495,ACCT100005194,R005_RAPID_MVT,75,2023-04-29 10:54:28.557226
ALT00001896,TXN000113496,ACCT100011655,R003_LAYERING_SIGNAL,94,2022-05-11 04:00:56.789099
ALT00001897,TXN000113497,ACCT100011230,R005_RAPID_MVT,70,2022-04-20 12:55:22.628851
ALT00001898,TXN000113498,ACCT100000415,R004_MULE_SIGNAL,81,2024-02-29 01:15:02.959533
ALT00001899,TXN000113499,ACCT100003503,R004_MULE_SIGNAL,72,2023-07-17 01:31:25.603219
ALT00001900,TXN000113500,ACCT100003209,R005_RAPID_MVT,78,2023-02-07 17:38:58.299091
ALT00001901,TXN000113501,ACCT100001542,R004_MULE_SIGNAL,69,2024-04-09 22:59:42.311178
ALT00001902,TXN000113502,ACCT100004474,R002_STRUCTURING_SIGNAL,66,2022-01-31 13:03:37.340866
ALT00001903,TXN000113503,ACCT100004493,R005_RAPID_MVT,88,2023-07-24 14:54:44.220829
ALT00001904,TXN000113504,ACCT100008034,R005_RAPID_MVT,70,2022-06-08 07:19:42.373939
ALT00001905,TXN000113505,ACCT100006055,R002_STRUCTURING_SIGNAL,82,2022-01-27 06:29:29.453526
ALT00001906,TXN000113506,ACCT100001357,R003_LAYERING_SIGNAL,93,2023-01-18 05:32:05.844419
ALT00001907,TXN000113507,ACCT100005149,R005_RAPID_MVT,70,2022-03-30 19:12:12.494248
ALT00001908,TXN000113508,ACCT100011010,R002_STRUCTURING_SIGNAL,82,2024-02-12 17:42:04.631765
ALT00001909,TXN000113509,ACCT100011832,R003_LAYERING_SIGNAL,88,2024-05-10 06:11:47.435413
ALT00001910,TXN000113510,ACCT100001065,R005_RAPID_MVT,78,2022-06-25 18:26:19.523675
ALT00001911,TXN000113511,ACCT100002828,R004_MULE_SIGNAL,81,2023-02-08 22:28:22.484888
ALT00001912,TXN000113512,ACCT100005099,R005_RAPID_MVT,88,2022-09-07 09:33:26.195786
ALT00001913,TXN000113513,ACCT100009277,R005_RAPID_MVT,86,2024-04-27 11:29:08.200620
ALT00001914,TXN000113514,ACCT100005202,R003_LAYERING_SIGNAL,84,2023-06-23 12:52:17.267139
ALT00001915,TXN000113515,ACCT100010453,R002_STRUCTURING_SIGNAL,63,2022-12-08 04:42:51.390467
ALT00001916,TXN000113516,ACCT100002175,R003_LAYERING_SIGNAL,84,2022-10-10 20:29:20.855577
ALT00001917,TXN000113517,ACCT100005170,R003_LAYERING_SIGNAL,99,2023-01-13 03:19:09.657558
ALT00001918,TXN000113518,ACCT100004250,R003_LAYERING_SIGNAL,78,2023-09-28 11:24:41.830020
ALT00001919,TXN000113519,ACCT100005958,R004_MULE_SIGNAL,70,2022-11-14 19:27:26.915579
ALT00001920,TXN000113520,ACCT100006319,R003_LAYERING_SIGNAL,96,2022-05-22 20:19:01.959546
ALT00001921,TXN000113521,ACCT100003399,R005_RAPID_MVT,88,2022-11-08 17:26:56.468701
ALT00001922,TXN000113522,ACCT100008410,R004_MULE_SIGNAL,65,2023-12-06 13:48:51.411103
ALT00001923,TXN000113523,ACCT100001890,R004_MULE_SIGNAL,75,2023-04-17 00:20:23.891163
ALT00001924,TXN000113524,ACCT100006100,R003_LAYERING_SIGNAL,96,2023-05-29 14:15:16.972124
ALT00001925,TXN000113525,ACCT100010314,R004_MULE_SIGNAL,87,2022-11-23 22:38:34.789698
ALT00001926,TXN000113526,ACCT100010615,R005_RAPID_MVT,81,2024-04-02 14:45:07.064052
ALT00001927,TXN000113527,ACCT100007649,R004_MULE_SIGNAL,70,2023-05-14 02:45:23.480654
ALT00001928,TXN000113528,ACCT100011976,R005_RAPID_MVT,92,2022-12-30 19:01:37.987376
ALT00001929,TXN000113529,ACCT100005536,R004_MULE_SIGNAL,72,2023-03-16 14:38:21.119362
ALT00001930,TXN000113530,ACCT100001768,R003_LAYERING_SIGNAL,91,2023-01-19 12:26:15.273364
ALT00001931,TXN000113531,ACCT100008392,R005_RAPID_MVT,76,2022-06-01 13:50:08.938292
ALT00001932,TXN000113532,ACCT100002287,R003_LAYERING_SIGNAL,94,2022-04-29 07:55:58.935089
ALT00001933,TXN000113533,ACCT100002318,R002_STRUCTURING_SIGNAL,73,2024-01-01 03:46:08.899276
ALT00001934,TXN000113534,ACCT100003284,R005_RAPID_MVT,72,2024-03-15 08:55:20.792183
ALT00001935,TXN000113535,ACCT100007153,R003_LAYERING_SIGNAL,83,2022-03-24 03:24:32.334922
ALT00001936,TXN000113536,ACCT100007821,R004_MULE_SIGNAL,74,2022-05-26 03:35:12.633583
ALT00001937,TXN000113537,ACCT100010952,R005_RAPID_MVT,88,2022-12-09 19:14:20.718742
ALT00001938,TXN000113538,ACCT100002106,R002_STRUCTURING_SIGNAL,63,2022-10-18 00:33:03.079734
